review_id,Username,Address,Rating,Language,ID_clause,Clause,topic,code,topic_name
67082,JackyTanSG,White Sand Dunes,5,en,67082.a,"Cool Desert in Vietnam! You can choose to walk, take a jeep or ATV up to the top of the desert dunes.",9,CT,Coastal Tourism
20846,Boss0079,Ho Chi Minh's Mausoleum,5,en,20846.b,Take a jacket to cover up.,10,VE,Visit Evaluation
30888,Lia Moon,Ha Long Bay,1,en,30888.k,Save yourself the hassle – your time and money are much better spent elsewhere in Vietnam.,1,TC,Travel Costs
52241,nickyjamieson3,Tam Coc-Bich Dong,3,en,52241.b,"A similar theme throughout our trip unfortunately, beautiful country, shame about the greedy Vietnamese people involved in the tourist industry.",10,VE,Visit Evaluation
62665,EldadM,VinWonders Nha Trang,2,en,62665.b,but it was very hot and humid on the way back.,10,VE,Visit Evaluation
2924,WQ See,Ba Na Hills,3,en,2924.e,"French village wise, has alot of food options so there isn't a need to opt for the buffet options.",5,LC,Local Consumption
40873,TheSaintKing,Notre Dame Cathedral of Saigon,4,en,40873.b,This is a great architecturally significant building from the Old French Colonial era.,7,UH,Urban Heritage
40233,Türkan Feslioğlu,Notre Dame Cathedral of Saigon,4,en,40233.b,It looked nice from the outside.,10,VE,Visit Evaluation
60151,jmochoalmu,The Marble Mountains,2,en,60151.a,My partner and I hired a car to take us from Hue to Hoian.,10,VE,Visit Evaluation
22620,B,Ho Chi Minh's Mausoleum,1,en,22620.a,The guards force you to wear short sleeves and long pants for women. TO ENTER A MUSEUM. SEE YOU LATER,12,HL,Historical Learning
35006,asw71,Lake of the Restored Sword,3,en,35006.a,Worth a look if you're in the Old Quarter,5,LC,Local Consumption
37397,lshastings,My Son,1,en,37397.i,Then a wonder back in the pairing rain to hotel with flooded streets.,10,VE,Visit Evaluation
26337,Sue C,Hoi An Ancient Town,5,en,26337.d,Excellent coffee and restaurants around every bend.,5,LC,Local Consumption
44218,Shannon,Old Quarter,3,en,44218.d,Eateries will cost almost double the prices of those outside the Quarter limits.,10,VE,Visit Evaluation
7651,Lesley M,Cat Ba Island,4,en,7651.a,We spent 3 days on Cat Ba and it was a real experience.,9,CT,Coastal Tourism
63089,Filip Holterman,VinWonders Nha Trang,1,en,63089.e,Unless you’re staying at one of the island’s resorts there is no way out.,9,CT,Coastal Tourism
41752,G. C.,Notre Dame Cathedral of Saigon,3,en,41752.e,The side niches feature the Stations of the Cross and statues of various patron saints.,10,VE,Visit Evaluation
35590,chaco71,My Son,5,en,35590.a,An amazing experience! I'm amazed that this temple survived the war. Beautiful architecture and art.,12,HL,Historical Learning
51700,Susann M,Tam Coc-Bich Dong,4,en,51700.a,"We glided through Tam Coc’s emerald-green rivers, surrounded by towering limestone peaks and swaying rice fields.",0,EL,Experiential Landscape
39549,Cyril Grace R,Notre Dame Cathedral of Saigon,5,en,39549.b,it is located at the center of the city across it the post office.,2,SE,Service Experience
28374,gfsc5,Hue Imperial City,4,en,28374.a,We visited this amazing complex as part of a tour group.,3,RA,Recreational Activities
20365,The Wondering Dreamer,Golden Bridge,1,en,20365.i,"We thought we'd just walked into bridal magazine shoot!!We were being told to move by the photographers, shoved about on the bridge by brides and found the whole bridge experience on the bridge quite upsetting!",4,CA,Cultural Attractions
10766,Worldwide Traveler,Cu Chi Tunnel,5,en,10766.d,Our guide was excellent!!,10,VE,Visit Evaluation
4200,Jenniffer Tang,Ben Thanh Market,3,en,4200.c,We've walked away several times and they'd pull you back in and agree with your counter offer.,10,VE,Visit Evaluation
31045,Matt T,Ha Long Bay,1,en,31045.g,"We were taking out into what they called the bay, just by cat ba island.",9,CT,Coastal Tourism
8005,Yang VP,Cat Ba Island,2,en,8005.k,"Bring your own water and snacks which cost on the tour, especially if you aren't comfortable with homemade local food which I would give a 2/5, bring warm clothes and a rain jacket if it's a cool/rainy day, and running shoes if you want to hike on monkey island.",5,LC,Local Consumption
52643,Kday77,Tam Coc-Bich Dong,2,en,52643.be,The previous day we went to Trang An and went on a pleasant 3 hour boat ride with a woman who was much nicer and never requested a tip from us--of course we tipped her and she was incredibly gracious.,9,CT,Coastal Tourism
17853,Ольга Е,Fairy Stream,3,ru,17853.h,"The local children are swimming directly in this creek, happy and happy.",3,RA,Recreational Activities
67247,NZ_Kiwiii,White Sand Dunes,5,en,67247.c,You can have 2 on the bike.,10,VE,Visit Evaluation
65098,Jason Smith,War Remnants Museum,5,en,65098.g,"The first floor focuses on “War Crimes” and “Consequences of Agent Orange” through images, artifacts, and documents.",12,HL,Historical Learning
22407,Tommy Chan,Ho Chi Minh's Mausoleum,1,en,22407.a,Basically I couldn’t see Ho chi Ming’s body at all.,10,VE,Visit Evaluation
1034,Pavan Kumar,An Bang Beach,3,en,1034.f,choose the stuff you like and buy it in Old Town.,10,VE,Visit Evaluation
23738,Anna,Hoa Lo Prison,4,de,23738.c,"However, we could understand enough with English information boards.",10,VE,Visit Evaluation
4909,Red,Ben Thanh Market,1,en,4909.j,I was just a solo tourist still grasping the value of the currency.,10,VE,Visit Evaluation
51587,Felix L.,Tam Coc-Bich Dong,5,de,51587.c,but that is easy to do.,10,VE,Visit Evaluation
50764,Lawrence V,Saigon Central Post Office,2,en,50764.c,But that is about it.It is not inconvenient as it is across from Norte Dame church and a few blocks away from main hotels and consulates.,7,UH,Urban Heritage
6234,Katharina Radicke,Cai Rang Floating Market,3,en,6234.a,Nice as a little adventure in the morning but kind of touristic.,3,RA,Recreational Activities
23298,Frodo_10,Hoa Lo Prison,5,en,23298.e,"One can see how Senior John McCain was recused from Truc Bach lake , and",0,EL,Experiential Landscape
39772,Antoniosetas,Notre Dame Cathedral of Saigon,5,en,39772.b,It is a must if you want to see the French architecture during the occupation.,7,UH,Urban Heritage
37134,martín H,My Son,2,es,37134.a,The ruins reflect a beautiful city built between mountains and streams. It is essential to return in wooden boat,9,CT,Coastal Tourism
2191,Minavar,Ba Na Hills,5,en,2191.b,"First of all, it should be understood that the Golden Bridge is part of a large theme park called Sun World Bana Hills, which is located in Da Nang and can only be reached by the Bana Hills Cable Car rope.",3,RA,Recreational Activities
14174,jansephinreist,Cat Cat Village,1,de,14174.f,But such a gesture can ultimately lead to more damage.,10,VE,Visit Evaluation
37266,joey s,My Son,1,en,37266.a,150k VND to get into this placeThe buildings are rebuilt extremely poorly and there is grass covering most of the ruins which makes it not the best experience I took a motorbike from Hoi Ann and it was a very long ride.I would hate to pay for a bus.I have been to alot of temples in my time so I may have a biased review.I would say Tanah lot in Bali would be a better experience than this place.,1,TC,Travel Costs
45379,Ruslan,Old Quarter,1,ru,45379.b,I don't even know what's worse than this place.,10,VE,Visit Evaluation
10360,aline tchoulfian,Crazy House Hang Nga Villa,2,en,10360.a,It's not worth the price for me.,1,TC,Travel Costs
63989,Phuong D,VinWonders Phu Quoc,4,en,63989.f,I was contacted 4 days after and asked about my experience.,10,VE,Visit Evaluation
43443,Companion66235827182,Old Quarter,5,vi,43443.a,"The ancient Hanoi street is a unique region of history and culture, such as the soul of Hanoi, with its impressions of the past and tradition, with its unique building structure, the names of traditional trades and cultural spaces, the ancient city attracted visitors by its ancient beauty, immersion and rhythm, different from the modern state of the city.",7,UH,Urban Heritage
47945,Ben W,Po Nagar Cham Towers,3,en,47945.b,It was quite busy with tourist and the ticket cost 22000D.,1,TC,Travel Costs
22581,nele van der coelen,Ho Chi Minh's Mausoleum,1,en,22581.e,I've never encountered such unfriendly people anywhere in the world as in Hanoi; it was simply disappointing.,2,SE,Service Experience
51812,159Jane,Tam Coc-Bich Dong,4,en,51812.d,We had intended to give him a tip and looked up before we left the recommended rate.,10,VE,Visit Evaluation
32032,138Paul138,Japanese Bridge,3,en,32032.c,It’s probably best viewed from across the river.,0,EL,Experiential Landscape
54658,globalgal90,Temple Of Literature,3,en,54658.a,Interesting temple and worth a stop. Home of Hanoi's fisrt University.,4,CA,Cultural Attractions
46771,Larisa,Po Nagar Cham Towers,4,en,46771.b,"It's a picturesque place, especially at 6 a.m., when there was absolutely no one there.",10,VE,Visit Evaluation
20276,salomé dubouchet,Golden Bridge,1,en,20276.c,"The bridge, which looks impressive in photos, is no more than 20m long and is crowded. A big disappointment.",8,TCr,Tourist Crowding
63795,pianocello,VinWonders Phu Quoc,4,en,63795.e,Fair enough but the food was expensive and really mediocre in a crowded and noisy atmosphere.,1,TC,Travel Costs
50975,Jane H,Saigon Central Post Office,2,en,50975.a,Really not worth the visit unless you actually have mail to send.,10,VE,Visit Evaluation
12313,GMan,Cu Chi Tunnel,1,en,12313.d,And that was the end of the tour after about just 1 hour.There were no other displays that explained just what happened there over the course of the Vietnam War.,12,HL,Historical Learning
57738,Francis lee 朋宸,The Independence Palace,2,en,57738.a,kind of disappointing. not much explanation. not much things said and history.,12,HL,Historical Learning
30304,GuruDev S,Ha Long Bay,3,en,30304.c,The boat we were to cruise on didn't look anything like the brochures. Was much older.,9,CT,Coastal Tourism
22905,Linh Pham,Hoa Lo Prison,5,en,22905.a,"Hoa Lo Prison, also known as Hoa Lo Prison, is one of Hanoi's historical sites, built by the French colonialists in 1896.",7,UH,Urban Heritage
66818,Lisa G,War Remnants Museum,1,en,66818.a,As inaccurate a portrayal as could be!,10,VE,Visit Evaluation
64897,Bao Chau Huynh Do,VinWonders Phu Quoc,1,vi,64897.c,"Opens to 1930, which is 17g, all the doors are closed (an hour and 30 minutes).",2,SE,Service Experience
66306,DF DECISION,War Remnants Museum,2,en,66306.a,Felt very emotional even with the small number of artefacts and pictures.,10,VE,Visit Evaluation
47398,Jeon Jung-hyun,Po Nagar Cham Towers,3,en,47398.c,"I think I could see everything in about 15 minutes, with plenty of time for photo …",6,VR,Visitor Response
48793,127michellen,Po Nagar Cham Towers,1,en,48793.g,It'll take you about 15 minutes to see everything.,10,VE,Visit Evaluation
31897,J and d.,Japanese Bridge,4,en,31897.a,I’m sure the historical importance elevates the attraction.,10,VE,Visit Evaluation
1258,lovingportugal125,An Bang Beach,2,en,1258.a,"Not a beach i would use ,the beach was full with garbage whenwe visited it so we had to go back to hotel for a swim",11,EC,Environmental Conditions
59484,HPH,The Marble Mountains,3,vi,59484.a,We need a better parking space.,10,VE,Visit Evaluation
3059,cks,Ba Na Hills,2,en,3059.k,but only 4 rides which were suitable for kids above 6 yrs of age range.,3,RA,Recreational Activities
7507,Michael M,Cat Ba Island,5,en,7507.c,Driving a scooter is stress free as there are few cars on the island.,9,CT,Coastal Tourism
64478,Lou G,VinWonders Phu Quoc,3,en,64478.k,"There were no foul odors in the reptile department, and that's kind of an achievement.",10,VE,Visit Evaluation
17081,Véronique B,Fairy Stream,5,fr,17081.f,This is really worth it.,10,VE,Visit Evaluation
13179,Jose G,Cat Cat Village,4,es,13179.a,"You can walk from Sapa, it is the closest village to the village, you can make a pretty circular path where you go down crossing the village to a waterfall and a stream that is under completely with some very cool water norias.",0,EL,Experiential Landscape
56078,Ray Mak,The Independence Palace,5,en,56078.i,"All in all, the Independence Palace is truly a must-visit, a place to remember, reflect, and respect. #vietnam #hochiminh #independencepalace",7,UH,Urban Heritage
37172,Юлько Юлько,My Son,2,ru,37172.c,"Don't believe the signs on Free Parking: you're going to be urged to leave your moped for money, of course, and Mishon's employees, where you can leave your bike for free, they're going to point to those signs, so apparently the Micheon cultural center is conspiring with them.",1,TC,Travel Costs
37079,Margaret H,My Son,2,en,37079.f,"It's not a lot of money, but no-one likes to be ripped off and everyone on the bus had been told the same thing",1,TC,Travel Costs
22489,Janne Manders,Ho Chi Minh's Mausoleum,1,en,22489.d,We had to leave at once without any warning because the staff had a break.,2,SE,Service Experience
59922,Sinéad,The Marble Mountains,2,en,59922.a,Beware being taken advantage of from every angle as a tourist especially with a small souvenir shops.,5,LC,Local Consumption
62383,Bich_Diep CSKH,VinWonders Nha Trang,3,vi,62383.a,"There's only highway vehicles left to wait long enough, so the game is sort of scattered around where the road signs are confusing, and there's not even any instructions, and it's generally down to a serious level, which is not worth five.",3,RA,Recreational Activities
68194,Nguyễn Xuân Xiển,White Sand Dunes,3,vi,68194.a,"Nothing yet, nothing yet.",10,VE,Visit Evaluation
25350,Tony,Hoa Lo Prison,1,en,25350.b,You don't realize you're in a prison. It's all artificial.,12,HL,Historical Learning
58865,Kylie Stewart,The Marble Mountains,5,en,58865.a,Wear shorts and comfortable shoes! Absolutely beautiful place.,10,VE,Visit Evaluation
31966,Michael J,Japanese Bridge,4,en,31966.c,I returned the following morning at 5:30 AM.,10,VE,Visit Evaluation
15699,Banu3009,Dragon Bridge,3,en,15699.b,We were told later that about 100 litres of petrol is used each weekend for the fire...what a waste....,11,EC,Environmental Conditions
40917,Jim Reaugh,Notre Dame Cathedral of Saigon,3,en,40917.c,"but at this point, I’m wondering if Rome was built faster than the renovations on this cathedral.",7,UH,Urban Heritage
31074,Mary3Mary,Ha Long Bay,1,en,31074.e,And on top of all that we were charged extra for coming in early when we told them from the start that we needed to be back by 3pm.,1,TC,Travel Costs
57817,World_Xplorer_v1,The Independence Palace,2,en,57817.b,"While it is an interesting walk through the building and bunkers from where the offensive was led, the building is an extreme waste of great space.",11,EC,Environmental Conditions
16832,Anthony Bartelli,Dragon Bridge,2,en,16832.e,"As for the show itself, I found it very underwhelming.",3,RA,Recreational Activities
53536,John P,Temple Of Literature,5,en,53536.d,Understanding this amazing place is worth the effort and modest expense.,10,VE,Visit Evaluation
32828,MJose101,Japanese Bridge,2,en,32828.b,In fact you have to cross it to enter the old town from one of the four entrances.,10,VE,Visit Evaluation
64644,Яков Узунов,VinWonders Phu Quoc,2,ru,64644.b,"This is the entrance to the water park, the amusement park, the aquarium, and the voucher for lunch 250,000 VND.",1,TC,Travel Costs
4733,Jennifer Y,Ben Thanh Market,2,en,4733.c,I got ripped off.,10,VE,Visit Evaluation
55414,cen wrigbwb,Temple Of Literature,2,en,55414.b,but not worth the effort to get to it.,10,VE,Visit Evaluation
46926,Daily L,Po Nagar Cham Towers,4,en,46926.b,"Besides the temple, if you climb the stairs and look down, you can see the beautiful scenery of Nha Trang.",4,CA,Cultural Attractions
48253,Kali L,Po Nagar Cham Towers,3,en,48253.g,There are very narrow steps that used to be used for bringing the offering to which was neat to see.,10,VE,Visit Evaluation
14240,Denise O Brien,Cat Cat Village,1,en,14240.l,Please speak up if you see this and tell them this is not good.,10,VE,Visit Evaluation
31564,Linda P,Japanese Bridge,5,en,31564.c,We have nothing like this in Australia,10,VE,Visit Evaluation
42088,juliaglavv,Notre Dame Cathedral of Saigon,3,en,42088.b,"A nice site, but didn't spend much time at all - took a few photos and left.",10,VE,Visit Evaluation
37159,Гульнара Д,My Son,2,ru,37159.l,We had a second option.,10,VE,Visit Evaluation
48532,Kim Hyun-joo,Po Nagar Cham Towers,2,en,48532.a,It's so hot ㅠ,10,VE,Visit Evaluation
14522,Ashwin k,Dragon Bridge,5,en,14522.b,It is most famous bridge and has a lovely and a beautiful view over Han river.,4,CA,Cultural Attractions
35699,Walsh S,My Son,5,en,35699.a,Absolutely fascinating site - incredible building feat.,10,VE,Visit Evaluation
43323,salmores,Notre Dame Cathedral of Saigon,1,en,43323.b,"but which, in my opinion, is not worth wasting a single minute of the trip even taking a picture of.",10,VE,Visit Evaluation
26468,Helen H,Hoi An Ancient Town,5,en,26468.f,The night market is buzzy and the lanterns were gorgeous.,5,LC,Local Consumption
68471,Alexander R,White Sand Dunes,1,en,68471.a,"Nice dunes , terrible access Whilst the dunes themselves are beautiful getting there is torture due to road condition.",9,CT,Coastal Tourism
64104,Emilia Malan,VinWonders Phu Quoc,3,en,64104.g,"Instead, people unrelated to it will tell you that the bus doesn't exist, that you're missing shows, that the only way to get there is to get on their taxi.",3,RA,Recreational Activities
19725,solita14,Golden Bridge,4,en,19725.a,The bridge is part of Ba Na hills and is connected with different cable cars.,3,RA,Recreational Activities
44314,Eli61,Old Quarter,3,it,44314.b,"but this reality is also Vietnam, one afternoon is enough to be out of it",10,VE,Visit Evaluation
67473,Vuong-MTL,White Sand Dunes,4,en,67473.a,While vacationing in Saigon.,7,UH,Urban Heritage
49251,Trang Trang (Hạt Tiêu),Saigon Central Post Office,5,en,49251.a,"Beautiful, looks very old-fashioned It's perfect to sit here in the evening and have coffee on the floor!",5,LC,Local Consumption
26363,happytraveller18,Hoi An Ancient Town,5,en,26363.a,Loved Hoi An . Visited day & night.,5,LC,Local Consumption
20823,Mario P,Ho Chi Minh's Mausoleum,5,en,20823.b,"but as I said, it was still a good idea to stop by.",10,VE,Visit Evaluation
21708,#Oulund,Ho Chi Minh's Mausoleum,3,en,21708.j,Remember to have your shoulders covered or you will not be able to enter the area!!,10,VE,Visit Evaluation
32737,Moulfritmayo,Japanese Bridge,2,en,32737.f,You can forget the bridge...,4,CA,Cultural Attractions
59628,Ok-jin Song,The Marble Mountains,3,ko,59628.a,The light that shines into the top cave has a strange atmosphere of the Holy Spirit,4,CA,Cultural Attractions
7226,areveurecat,Cat Ba Island,5,en,7226.b,The 20 km ride from the north port to Cát Bà village (in the south) is wonderful.,3,RA,Recreational Activities
61883,Dave Woods,VinWonders Nha Trang,4,en,61883.j,"but they loading people in very small and large groups, depending on if they knew each other.",10,VE,Visit Evaluation
7601,jules b,Cat Ba Island,4,en,7601.c,Had to cater for all tastes.,10,VE,Visit Evaluation
12492,Shinya Ishizuka,Cu Chi Tunnel,1,en,12492.c,"He has a set salary, so he tries to slack off as much as possible.",10,VE,Visit Evaluation
7921,19Sheppard61,Cat Ba Island,3,en,7921.a,Cat Ba Island has some spectacular views over the islands in the bay...beautiful.,9,CT,Coastal Tourism
5905,Hoang Khanh Nguyen,Cai Rang Floating Market,5,vi,5905.a,"I used to think that, so I got up early in the morning to get on a boat at 5 a.m. to catch up at the market.",5,LC,Local Consumption
17821,HangSuSu,Fairy Stream,3,en,17821.b,But street food here is worthy to try.,5,LC,Local Consumption
7170,Missie B,Cat Ba Island,5,en,7170.a,The Cat Ba island is excellent.,9,CT,Coastal Tourism
3495,DR. JAGA M. BASANTIA,Ben Thanh Market,5,en,3495.g,"While they may initially quote higher prices, their approach is generally polite and good-natured.",1,TC,Travel Costs
63937,Stephanie S,VinWonders Phu Quoc,4,en,63937.c,So a few rides closed...they also have height restrictions if you have some over and under 140cm it gets a bit tricky!,2,SE,Service Experience
64593,Choongyeol Lee,VinWonders Phu Quoc,2,en,64593.l,"(When I walked, one staff announced that outdoor activities is opened during rain stopped.",2,SE,Service Experience
56533,aj,The Independence Palace,4,en,56533.b,"The architectural elegance and preserved rooms provide a glimpse into the nation's past, making it a must-visit for history enthusiasts.",12,HL,Historical Learning
18814,Wens Burghout,Fairy Stream,1,nl,18814.a,"Dirty water, lots of waste and hundreds of tourists walking at once.",11,EC,Environmental Conditions
57865,John H,The Independence Palace,2,en,57865.c,"but they are now virtually empty, just a table or a desk.",10,VE,Visit Evaluation
65733,Bob Andrews,War Remnants Museum,4,de,65733.b,A point deduction is there for no classification.,10,VE,Visit Evaluation
60252,Yousef Almubarak,The Marble Mountains,1,en,60252.c,But I am reviewing based on what we saw inside the cave.,0,EL,Experiential Landscape
57115,fussyeater66,The Independence Palace,3,en,57115.d,"No sooner had we done this, then the man had cut the tops off 3 coconuts for us, which we felt we could not say no to.",10,VE,Visit Evaluation
30280,Andrew F,Ha Long Bay,3,en,30280.k,It’s fair to say that once informed the crew cleaned them up quickly.,10,VE,Visit Evaluation
4956,Ying Huong,Ben Thanh Market,1,en,4956.c,My sister was just looking at some souvenirs displayed at a stall located right in front of the West Gate 5 entrance.,5,LC,Local Consumption
60585,Hans Thomsen,Tra Su Cajuput Forest,5,en,60585.c,Not sure that I'd make a full day trip from Can Tho to see it as some tour operators offer,3,RA,Recreational Activities
30487,Kamal J,Ha Long Bay,2,en,30487.d,Disappointing and wouldn’t recommend this area!,6,VR,Visitor Response
37647,Myfoodtravel2,Nha Trang Beach,5,en,37647.n,There are many smokers here and it really kills the fresh air vibe.,10,VE,Visit Evaluation
26792,Elizabeth G,Hoi An Ancient Town,4,en,26792.j,but that busy Hoi An was only an inexpensive ($2) taxi ride away!,1,TC,Travel Costs
26985,ChicoRanMan,Hoi An Ancient Town,3,en,26985.e,There are some good restaurants and very good banh mi to be found.,5,LC,Local Consumption
43731,k Kaori,Old Quarter,5,ja,43731.c,but it's easier than booking from Japan.,2,SE,Service Experience
37345,Jackie_J,My Son,1,en,37345.c,I was expected arriving exactly My son,4,CA,Cultural Attractions
22500,Akaris W,Ho Chi Minh's Mausoleum,1,en,22500.c,They don't even know what mistake you made.,10,VE,Visit Evaluation
15517,Sangmin Lee,Dragon Bridge,3,en,15517.a,"People kept talking about the Dragon Bridge, so I think I went back and forth more than 12 times during my 3-night, 4-day stay.",12,HL,Historical Learning
43359,LibraTravel,Notre Dame Cathedral of Saigon,1,en,43359.d,just a matter of constraints I guess..,10,VE,Visit Evaluation
30769,Nuni_Nunie,Ha Long Bay,2,en,30769.p,but you have better things to do).,10,VE,Visit Evaluation
13696,Nhật Đức Gịp,Cat Cat Village,3,vi,13696.a,People should hire taxis and come back from a rowcar and still beg for it!,6,VR,Visitor Response
60523,Nguyen Hien,Tra Su Cajuput Forest,5,en,60523.b,Best time to visit is around 5 pm when the sunset is coming.,9,CT,Coastal Tourism
43852,Jo J,Old Quarter,4,en,43852.a,"The best thing about the Old Quarter is the opportunity to visit the Mosuleaum and the neighboring museums. The Old Quarter is rich with history, food galore, and coffee galore.",12,HL,Historical Learning
55248,bright7731,Temple Of Literature,3,en,55248.e,but whether the person there was good or not... I'll leave that to your imagination.,10,VE,Visit Evaluation
67484,malczoch,White Sand Dunes,4,en,67484.b,U can feel like in desert for a moment.,10,VE,Visit Evaluation
24486,IowaOutfitter,Hoa Lo Prison,3,en,24486.b,It is pretty much a self tour.,3,RA,Recreational Activities
17852,kotikdavinci,Fairy Stream,3,ru,17852.c,We were ready to catch a good sight without any problem.,10,VE,Visit Evaluation
10556,Camille Park,Crazy House Hang Nga Villa,1,en,10556.a,"Da Lat is bustling with Korean tourists, making it feel like visiting a tourist destination in Korea.",10,VE,Visit Evaluation
48963,Yasspac,Saigon Central Post Office,5,en,48963.c,To spend hours viewing it in detail.,10,VE,Visit Evaluation
49076,Richard A Francisco,Saigon Central Post Office,5,en,49076.b,This is a functioning post office and you can come here to post your mail and postcards as well as parcels and packages.,2,SE,Service Experience
4542,Lynn B,Ben Thanh Market,2,en,4542.b,Not the best one I've ever been too.,10,VE,Visit Evaluation
47717,"Adele,Choi",Po Nagar Cham Towers,3,en,47717.a,"Although I go to Nha Trang for a relaxing vacation, it's a great place to take a quick break and stop by for the kids to feel like a field trip.",3,RA,Recreational Activities
68175,khang phạm,White Sand Dunes,3,vi,68175.a,"It looks nice, but it's hot.",10,VE,Visit Evaluation
52929,Sandertjjj,Tam Coc-Bich Dong,1,nl,52929.q,It actually says that foreign tourists can with max,10,VE,Visit Evaluation
56111,Sean Campbell,The Independence Palace,5,en,56111.d,The palace looks just like it did in the 70s. .,7,UH,Urban Heritage
46653,Anna S,Po Nagar Cham Towers,4,en,46653.p,In short: A visitor to this facility could only be satisfied if he only wanted to see the ‘hard ware’ of the place and he is not interested in transcendentals.,2,SE,Service Experience
12647,Denjua,Cat Cat Village,5,en,12647.a,Was hesitant to go because other places were rated better,10,VE,Visit Evaluation
48291,Eckart K,Po Nagar Cham Towers,3,en,48291.b,but those who have seen Angkor Wat can skip it.,10,VE,Visit Evaluation
54453,Sara Puertas,Temple Of Literature,3,en,54453.a,"Remnants of the past, but in a very poor state of preservation.",10,VE,Visit Evaluation
3337,Navigator35430220447,Ben Thanh Market,5,en,3337.h,They will go above and beyond for you. Have fun bartering,3,RA,Recreational Activities
46593,Daewook Kim,Po Nagar Cham Towers,4,en,46593.a,An ancient site worth visiting at least once when visiting Nha Trang! A Hindu temple! …,4,CA,Cultural Attractions
28736,Thiên Kim,Hue Imperial City,2,vi,28736.d,"and not my friend, especially me selling tickets... and I'm just...",10,VE,Visit Evaluation
2925,Bsd7465,Ba Na Hills,3,en,2925.i,My daughter mentioned” it’s so bad it’s kinda good”,10,VE,Visit Evaluation
41415,Dani Flo T,Notre Dame Cathedral of Saigon,3,en,41415.a,"During our visit in early August, access to the cathedral was impossible due to renovations.",7,UH,Urban Heritage
61140,Phạm Hoàng Giang,Tra Su Cajuput Forest,3,vi,61140.a,"The forest has many species of birds, peaceful, cool landscapes, which are very suitable for natural understanding experiences.",0,EL,Experiential Landscape
63875,futsanglung,VinWonders Phu Quoc,4,en,63875.g,Over all good value for money though.,1,TC,Travel Costs
28856,Sandy,Hue Imperial City,2,en,28856.l,"Later, the tour buying guide came to communicate and refunded the money also the driver refused to take us!",1,TC,Travel Costs
41736,Sheena D,Notre Dame Cathedral of Saigon,3,en,41736.b,but there were still masses of people lined up to go in.,10,VE,Visit Evaluation
2046,Rathan,Ba Na Hills,5,en,2046.c,"Weather changes every hour dense fog, clear skies.",10,VE,Visit Evaluation
9559,MelvinJee,Crazy House Hang Nga Villa,3,en,9559.b,but definitely not within this 3 months time.,10,VE,Visit Evaluation
37390,Magali C,My Son,1,en,37390.e,My Son is located 40km outside of Hoi An.,4,CA,Cultural Attractions
39346,Thomas Nguyen,Notre Dame Cathedral of Saigon,5,en,39346.g,It's truly worth visiting and experiencing at least once during the Christmas season.,10,VE,Visit Evaluation
42530,Colleen O,Notre Dame Cathedral of Saigon,2,en,42530.d,but I’ve seen a lot of churches at this point in my travels.,7,UH,Urban Heritage
15069,Per H,Dragon Bridge,4,en,15069.b,It is too far away to get a good experience.,10,VE,Visit Evaluation
31853,chappelldsjm,Japanese Bridge,4,en,31853.b,Try coming earlier in the morning and beat the crowds.,8,TCr,Tourist Crowding
22367,Federico M,Ho Chi Minh's Mausoleum,2,en,22367.b,The site was closed on Fridays and Mondays.,2,SE,Service Experience
1583,Quynh Pham,An Bang Beach,2,en,1583.a,"Nothing special,very limited area to swim. Tourist trap.",8,TCr,Tourist Crowding
16241,JESMER2014,Dragon Bridge,3,en,16241.a,"An interesting bridge to visit, especially at night when it's illuminated.",5,LC,Local Consumption
56437,Shrey Gupta,The Independence Palace,4,en,56437.k,I especially enjoyed the presidential meeting rooms and the war command center in the basement both were fascinating glimpses into Vietnam’s past. Overall,12,HL,Historical Learning
62451,Julie Monast-Nadeau,VinWonders Nha Trang,3,en,62451.h,Food gave us all belly ache and upset belly.,5,LC,Local Consumption
27734,Mimi 辉赞,Hue Imperial City,5,en,27734.a,Hue Imeprial City A Must Visit A very big place.,7,UH,Urban Heritage
41412,Beeny who,Notre Dame Cathedral of Saigon,3,en,41412.a,Access is currently completely restricted due to renovation work.,10,VE,Visit Evaluation
29390,Rebecca K,Ha Long Bay,5,en,29390.b,We opted for a luxury cruise.,9,CT,Coastal Tourism
3200,Journey60781,Ba Na Hills,1,en,3200.m,Most of the rides require the kid to be at least 1.3m.,3,RA,Recreational Activities
57286,Jerome S,The Independence Palace,3,en,57286.c,You can't walk out to the helicopter landing pad either.,10,VE,Visit Evaluation
8437,Sergey Popov,Crazy House Hang Nga Villa,5,en,8437.a,This place is crazy in the best way,10,VE,Visit Evaluation
25891,Ricardo,Hoi An Ancient Town,5,en,25891.c,They are so beautiful.,10,VE,Visit Evaluation
33628,Phạm Long Vũ,Lake of the Restored Sword,5,ko,33628.b,"but you can feel comfortable on this lake, but there's a lot of bugs.",0,EL,Experiential Landscape
55627,Arpita Choudhary,Temple Of Literature,1,en,55627.e,and many people have complained about it..,10,VE,Visit Evaluation
53215,Sjoerd de Jong,Tam Coc-Bich Dong,1,en,53215.h,If you kindly decline they start pushing you to buy drinks and snacks for the boat driver.,2,SE,Service Experience
43065,Dr. Shripad Pathak,Notre Dame Cathedral of Saigon,1,en,43065.a,Did not allowed to enter. …,10,VE,Visit Evaluation
65876,Max Clark,War Remnants Museum,3,en,65876.e,but it is very confronting.,10,VE,Visit Evaluation
